timestamp,open,high,low,close,volume,SMA_20,RSI,CCI
2025-11-07 07:30:00,11050006108.0,11104011574.0,11047541651.0,11079000099.0,0.2924338642,11074892162.4,52.81391472691585,9.587472957039346
2025-11-07 08:30:00,11080000000.0,11101999926.0,11000000000.0,11000000002.0,0.2007627331,11062392162.5,40.73145863036744,-40.81064969167959
2025-11-07 09:30:00,11000000002.0,11045507605.0,10970000000.0,10999999794.0,0.1866833581,11053892150.85,48.639516686751726,-78.54148183026014
2025-11-07 10:30:00,10980000000.0,11035999994.0,10899999907.0,10899999907.0,0.2264984325,11039943147.3,44.24190868323184,-169.8139077265395
2025-11-07 11:30:00,10899999907.0,10971995929.0,10878000000.0,10880000000.0,0.2538901435,11030573255.75,37.33574062812479,-200.11976477793831
2025-11-07 12:30:00,10878000000.0,10955653274.0,10823283396.0,10913002973.0,0.3616694263,11023723533.0,38.658555530353276,-184.88803296376975
2025-11-07 13:30:00,10913002973.0,10944008558.0,10885160719.0,10922455249.0,0.207329723,11017331863.55,41.87056257041099,-132.36677522521316
2025-11-07 14:30:00,10922453731.0,10999999999.0,10830000000.0,10944300000.0,0.2952095401,11009546872.25,37.52365745756822,-108.96048147759376
2025-11-07 15:30:00,10940000017.0,11031000000.0,10911000000.0,11030992408.0,0.5952576864,11010481904.05,47.112506838215246,-23.71672492427929
2025-11-07 16:30:00,11030992408.0,11089750848.0,10911000001.0,11054720187.0,0.7323888642,11015358138.85,45.47665307723264,8.286190647475513
2025-11-07 17:30:00,11079500000.0,11150000000.0,10905000000.0,11104500000.0,1.0266605074,11020582379.3,51.71664383795468,48.42139546199225
2025-11-07 18:30:00,11126999999.0,11150845518.0,11048515181.0,11150845518.0,0.5046943313,11026984653.6,54.39711150447893,114.01651397588033
2025-11-07 19:30:00,11150000000.0,11189999999.0,11120000000.0,11166271518.0,0.4647743076,11035358742.1,54.89938868528607,141.80516493712065
2025-11-07 20:30:00,11166271518.0,11250000000.0,11166271517.0,11201005673.0,0.4421227284,11042744004.65,63.75224325233043,163.07579889621042
2025-11-07 21:30:00,11216935400.0,11245999950.0,11168000001.0,11244998481.0,0.1964493847,11051954280.15,64.71620566846109,149.97454305358102
2025-11-07 22:30:00,11243998481.0,11245999950.0,11167000000.0,11167000000.0,0.0880910712,11055304127.65,64.831340902222,114.4319418614409
2025-11-07 23:30:00,11167000000.0,11168000001.0,11118000000.0,11119007145.0,0.1455197205,11056950303.6,59.738901354249045,63.60500384900606
2025-11-08 00:30:00,11120636119.0,11152000000.0,11101386952.0,11141000000.0,0.0610107917,11058955303.5,72.60862760769523,57.96975180472523
2025-11-08 01:30:00,11141000000.0,11160000000.0,11118385849.0,11160000000.0,0.0516447724,11061455253.05,76.31664664446063,66.761492322464
2025-11-08 02:30:00,11145000011.0,11190406501.0,11130000048.0,11148394608.0,0.1366672653,11066374678.1,73.05116611797034,68.30902891663249
2025-11-08 03:30:00,11148394609.0,11148394611.0,11050000000.0,11071794150.0,0.2177669303,11066014380.65,62.92455428648992,19.806872317674344
2025-11-08 04:30:00,11071794151.0,11124465777.0,11071794151.0,11073000015.0,0.2486506015,11069664381.3,61.55100625704204,17.647172274511906
2025-11-08 05:30:00,11124465765.0,11124465765.0,11000000000.0,11050000000.0,0.2501335631,11072164391.6,51.92617705553902,-7.265220080597816
2025-11-08 06:30:00,11040901757.0,11082313219.0,11029000003.0,11029000003.0,0.1748160992,11078614396.4,47.37909764045232,-20.80748158819791
2025-11-08 07:30:00,11029000003.0,11082313115.0,11015000000.0,11064001516.0,0.4002029091,11087814472.2,45.74502711845107,-23.13453203217871
2025-11-08 08:30:00,11065000000.0,11124402354.0,11050000000.0,11085001555.0,0.4324667476,11096414401.3,42.692941990802616,-3.21513025489502
2025-11-08 09:30:00,11104998486.0,11111111108.0,11048852408.0,11109999999.0,0.5563988939,11105791638.8,43.885163962408235,-9.548084307219218
2025-11-08 10:30:00,11109999999.0,11123456711.0,11060018368.0,11120000000.0,0.4844962242,11114576638.8,40.697316131451565,-7.926882166071308
2025-11-08 11:30:00,11120000000.0,11120000000.0,11050142898.0,11082986905.0,0.1721760924,11117176363.65,31.091483580142253,-39.93112192536694
2025-11-08 12:30:00,11055000003.0,11076178913.0,11054000000.0,11054006069.0,0.1315472981,11117140657.75,35.10852625757573,-79.94236904751324
2025-11-08 13:30:00,11054000001.0,11073725380.0,11031111111.0,11031111114.0,0.1559467088,11113471213.45,37.59558957713205,-102.99134584045237
2025-11-08 14:30:00,11066663222.0,11066663229.0,11025000000.0,11025000000.0,0.0984176183,11107178937.55,32.86111387795772,-100.4667071613747
2025-11-08 15:30:00,11024890404.0,11062676203.0,11000100001.0,11020023158.0,0.1604731766,11099866519.55,28.424510498930474,-107.92710140998174
2025-11-08 16:30:00,11020023158.0,11049000000.0,11001173737.0,11010000104.0,0.1581753476,11090316241.1,28.56384233082393,-115.22363633066155
2025-11-08 17:30:00,11010000104.0,11072000000.0,11010000103.0,11066661445.0,0.3504186785,11081399389.3,49.15264734704059,-64.91239635222331
2025-11-08 18:30:00,11066377472.0,11099999989.0,11012222271.0,11072972440.0,0.254992485,11076698011.3,49.99552313547636,-34.93575630904131
2025-11-08 19:30:00,11034321334.0,11093427530.0,11034321329.0,11059999964.0,0.0788440257,11073747652.25,51.6781577139774,-27.75915714433081
2025-11-08 20:30:00,11059999939.0,11059999939.0,11022345749.0,11056000000.0,0.0922641175,11069497652.25,54.8052161117889,-59.26698321832446
2025-11-08 21:30:00,11056000000.0,11088999890.0,11020000000.0,11022965159.0,0.1537232633,11062645910.2,42.64523413292698,-60.772550178923076
2025-11-08 22:30:00,11022966280.0,11091453668.0,11022966280.0,11091453668.0,0.0330052091,11059798863.2,50.98817392476637,26.62354730419418
2025-11-08 23:30:00,11090999999.0,11091453668.0,11023005031.0,11071649926.0,0.0300781398,11059791652.0,44.03152141303174,8.364107310340776
2025-11-09 00:30:00,11071649654.0,11071649962.0,11023005031.0,11038207676.0,0.0052238785,11058052035.05,38.136205567784074,-55.61968699901249
2025-11-09 01:30:00,11071649874.0,11071649982.0,11024000000.0,11024000009.0,0.0178326019,11056752035.5,40.83794304262515,-66.93259235796735
2025-11-09 02:30:00,11024000044.0,11071599916.0,11024000044.0,11025015861.0,0.0224629312,11056552828.4,45.06874655499391,-63.23564540829731
2025-11-09 03:30:00,11025015861.0,11057996883.0,11000000000.0,11046999999.0,0.2129752415,11055702752.55,52.711110464994555,-76.13172137802314
2025-11-09 04:30:00,11048309149.0,11058000000.0,11000000000.0,11000000027.0,0.1765755786,11051452676.15,46.25661086604081,-124.81622567865705
2025-11-09 05:30:00,11000000036.0,11067999978.0,11000000029.0,11020002515.0,0.1519139115,11046952801.95,49.997042103399174,-82.83022828878836
2025-11-09 06:30:00,11020002515.0,11060975001.0,11005051010.0,11038999996.0,0.1532780488,11042902801.75,54.05115011238938,-55.04258273281897
2025-11-09 07:30:00,11038999978.0,11058000000.0,11006000000.0,11048558474.0,0.172411002,11041181380.2,47.08785827737418,-35.328764464381536
2025-11-09 08:30:00,11010000597.0,11059999838.0,11009579131.0,11030167766.0,0.1511916581,11039989465.05,43.37180797513978,-55.0876188564729
2025-11-09 09:30:00,11030167766.0,11053995391.0,11007500000.0,11033430311.0,0.1093168031,11040105424.9,45.758202879871426,-59.66931578539076
2025-11-09 10:30:00,11033430311.0,11067999987.0,11010100001.0,11067999986.0,0.1537229203,11042255424.2,51.7454101318023,41.22512080358668
2025-11-09 11:30:00,11067999984.0,11099830468.0,11040000001.0,11070003038.0,0.238650762,11044754418.2,57.52060833132251,146.7121680141663
2025-11-09 12:30:00,11099830097.0,11099830097.0,11050200008.0,11095000555.0,0.0979064268,11049004440.75,50.65869585245917,179.54081366285342
2025-11-09 13:30:00,11095000555.0,11220000000.0,11095000555.0,11174173350.0,0.3785628761,11054380036.0,65.59981485104996,366.43923052337493
2025-11-09 14:30:00,11222222222.0,11235995000.0,11130000000.0,11200085556.0,0.4774978647,11060735691.8,75.20876660884396,305.0848140240629
2025-11-09 15:30:00,11200000000.0,11245000000.0,11179898565.0,11202256560.0,0.6014571332,11067848521.6,78.84056367440304,248.46359373045496
2025-11-09 16:30:00,11221924721.0,11239999997.0,11183999503.0,11200000000.0,0.2496474618,11075048521.6,78.19790476765013,186.17891849448014
2025-11-09 17:30:00,11200000000.0,11236999999.0,11200000000.0,11200022094.0,0.3520435397,11083901368.35,76.53716578729475,152.28588931591523
2025-11-09 18:30:00,11200023610.0,11300000000.0,11200001539.0,11297999955.0,0.6073308235,11094228682.7,93.91464636452189,167.2347528297311
2025-11-09 19:30:00,11297999000.0,11330000000.0,11297999000.0,11300000000.0,0.4751069193,11105646186.4,93.57367545706963,165.89369717501114
2025-11-09 20:30:00,11297999000.0,11319999993.0,11252000043.0,11280000000.0,0.2273181203,11117735802.6,87.38816115221809,123.12608438504037
2025-11-09 21:30:00,11280000000.0,11305000000.0,11254189810.0,11254189810.0,0.1113910523,11129245292.65,80.36975520851432,99.59262168271447
2025-11-09 22:30:00,11254867363.0,11350000000.0,11210012813.0,11316001571.0,0.360719756,11143794578.15,87.4160041001415,101.40510019638599
2025-11-09 23:30:00,11316001571.0,11350000000.0,11269139519.0,11350000000.0,0.0849874254,11158944578.2,88.35319152331532,110.00376790995671
2025-11-10 00:30:00,11350000000.0,11453000000.0,11341129102.0,11415888888.0,0.2016452446,11179739021.25,89.17470159534878,145.96726316283105
2025-11-10 01:30:00,11415888888.0,11448661038.0,11374119275.0,11404144201.0,0.1465515216,11198946105.55,86.81882385491912,135.9455005135794
2025-11-10 02:30:00,11404144201.0,11453000000.0,11374122003.0,11449205941.0,0.2660091984,11219456402.8,87.37697979432464,133.00394114475898
2025-11-10 03:30:00,11449205941.0,11464245169.0,11419000036.0,11462999999.0,0.2075536242,11240178479.05,85.35646790313426,131.05406034079087
2025-11-10 04:30:00,11453000001.0,11500000001.0,11431008003.0,11467882612.0,0.3924990569,11262064221.35,84.56160038023857,129.23619052387141
2025-11-10 05:30:00,11489999999.0,11504900000.0,11467885648.0,11474000003.0,0.3126908448,11284092705.95,84.71727524778277,128.10897839902665
2025-11-10 06:30:00,11474000000.0,11519998483.0,11463983615.0,11514992367.0,0.4835388146,11306442325.0,86.61832290754967,125.01471547242757
2025-11-10 07:30:00,11514992366.0,11514992367.0,11453008065.0,11472002516.0,0.1944390645,11326542298.9,78.74632635138947,101.10687575680018
2025-11-10 08:30:00,11480000200.0,11495000109.0,11441387003.0,11461321883.0,0.2947112931,11344858365.3,71.16815798113215,82.2653570172977
2025-11-10 09:30:00,11465000000.0,11514558618.0,11441387003.0,11490856140.0,0.3459429252,11360692504.8,73.08891498636672,83.99137436642701
2025-11-10 10:30:00,11490856140.0,11499898480.0,11441750000.0,11452208251.0,0.176458284,11373298639.55,69.93359843841606,65.8856188213734
2025-11-10 11:30:00,11452208251.0,11490296307.0,11452208251.0,11453000001.0,0.1742409471,11385835811.6,74.42767892983628,61.085218178223016
2025-11-10 12:30:00,11453000001.0,11500000000.0,11441555555.0,11460000000.0,0.7668047563,11398835811.6,70.44708745938642,58.440913422561195
2025-11-10 13:30:00,11470058555.0,11509001111.0,11450000004.0,11465034561.0,0.292010542,11412086434.95,67.7983535379417,61.30503517922143
2025-11-10 14:30:00,11465034560.0,11465034561.0,11300000000.0,11343129033.0,0.6361632634,11414342888.85,40.40556344349508,-45.780163640286126
2025-11-10 15:30:00,11343130037.0,11389999985.0,11316155010.0,11360000009.0,0.4094932958,11417342889.3,44.256599359032826,-65.21111162555351
2025-11-10 16:30:00,11347507529.0,11409999999.0,11325037634.0,11409999999.0,0.1893908914,11423842889.25,44.9638070787145,-46.74289104308956
2025-11-10 17:30:00,11409999999.0,11488002114.0,11400000012.0,11479984997.0,0.3488095991,11435132648.6,51.90657243920968,34.865164319338334
2025-11-10 18:30:00,11447000000.0,11479985000.0,11405840584.0,11439999998.0,0.2423138503,11441332569.95,47.09879579973151,6.413753983533524
2025-11-10 19:30:00,11439999998.0,11482531146.0,11408080060.0,11450472847.0,0.3194735283,11446356212.3,47.57397298843325,5.618239876639629
2025-11-10 20:30:00,11448023037.0,11482531105.0,11426896862.0,11426896863.0,0.184900073,11446906611.05,40.577502251546406,-2.161601356724427
2025-11-10 21:30:00,11426896863.0,11480999962.0,11426896861.0,11459000000.0,0.1021661676,11449649401.0,48.576120176732815,16.72739566835705
2025-11-10 22:30:00,11440012243.0,11499999997.0,11440010705.0,11470336966.0,0.0441746698,11450705952.25,50.98580684566533,47.7740821776465
2025-11-10 23:30:00,11470336979.0,11505000000.0,11448000000.0,11448000000.0,0.074480559,11449955952.3,45.23869964112516,37.26819925237184
2025-11-11 00:30:00,11448000000.0,11615999998.0,11448000000.0,11558735409.0,0.3376158023,11454498592.15,60.20112989668065,194.20403354045544
2025-11-11 01:30:00,11614999981.0,11614999981.0,11448006087.0,11571661399.0,0.1176109734,11459381661.95,61.10503715556036,180.90187830973957
2025-11-11 02:30:00,11571661386.0,11614999989.0,11517001518.0,11550000025.0,0.2847428995,11461132044.85,58.19777291820816,192.80821102884795
2025-11-11 03:30:00,11552848822.0,11579842180.0,11455675606.0,11458291279.0,0.2190366937,11460446483.0,49.46953740586795,67.31709139326199
2025-11-11 04:30:00,11458291294.0,11499999990.0,11426896861.0,11426896861.0,0.395605748,11458725231.9,57.683813443568454,-20.148289674123102
2025-11-11 05:30:00,11426896861.0,11427000000.0,11426880800.0,11426880800.0,0.0491221894,11455526464.9,56.330556047374166,-59.55636042373278
